542,99.11,0.00353143
543,99.46,0.008747235
544,100.33,-0.003089804
545,100.02,-0.0024995
546,99.77,0.006013832
547,100.37,0
548,100.37,0.01095945
549,101.47,0.003449295
550,101.82,0.000982125
551,101.92,0.004905808
552,102.42,0.000195274
553,102.44,0.003904725
554,102.84,0
555,102.84,0.007876313
556,103.65,0.004341534
557,104.1,-0.00778098
558,103.29,-0.000774518
559,103.21,0.005425831
560,103.77,0
561,103.77,0
562,103.77,-0.001060037
563,103.66,-0.008006946
564,102.83,-0.004959642
565,102.32,0.001270524
566,102.45,0.000585652
567,102.51,0.000292654
568,102.54,0
569,102.54,-0.009459723
570,101.57,-0.013488235
571,100.2,0.00988024
572,101.19,0.002174128
573,101.41,-0.014199783
574,99.97,0.00530159
575,100.5,0
576,100.5,0.005572139
577,101.06,-0.00089056
578,100.97,-0.00287214
579,100.68,-0.003178387
580,100.36,-0.002092467
581,100.15,0.001697454
582,100.32,0
583,100.32,-0.001794258
584,100.14,-0.003994408
585,99.74,-0.006516944
586,99.09,0.001614694
587,99.25,0.001612091
588,99.41,-0.004124334
589,99,0
590,99,0.009090909
591,99.9,-0.002902903
592,99.61,-0.002409397
593,99.37,-0.006138674
594,98.76,-0.012049413
595,97.57,0.005534488
596,98.11,0
597,98.11,-0.000917338
598,98.02,-0.00295858
599,97.73,0.002455745
600,97.97,0.004695315
601,98.43,0.003962207
602,98.82,-0.000202388
603,98.8,0
604,98.8,-0.0048583
605,98.32,-0.003051261
606,98.02,0.00224444
607,98.24,0.002035831
608,98.44,0.004063389
609,98.84,0.008296236
610,99.66,0
611,99.66,-0.000501706
612,99.61,0.002911354
613,99.9,0
614,99.9,0.008808809
615,100.78,0.008235761
616,101.61,-0.004330282
617,101.17,0
618,101.17,-0.008006326
619,100.36,-0.000896772
620,100.27,0.005086267
621,100.78,-0.002282199
622,100.55,-0.005469915
623,100,-0.0005
624,99.95,0
625,99.95,-0.002101051
626,99.74,-0.006115901
627,99.13,-0.000302633
628,99.1,-0.001614531
629,98.94,-0.011522135
630,97.8,-0.000102249
631,97.79,0
632,97.79,-0.002556499
633,97.54,-0.004305926
634,97.12,-0.005457166
635,96.59,-0.002381199
636,96.36,0
637,96.36,-0.007368203
638,95.65,0
639,95.65,0.009932044
640,96.6,-0.00610766
641,96.01,-0.007811686
642,95.26,0.010497586
643,96.26,-0.004467068
644,95.83,0
645,95.83,0
646,95.83,-0.003026192
647,95.54,-0.000209336
648,95.52,0.00879397
649,96.36,-0.004254878
650,95.95,-0.00656592
651,95.32,-0.001049098
652,95.22,0
653,95.22,0.001155219
654,95.33,-0.00597923
655,94.76,0.014140988
656,96.1,0.023621228
657,98.37,-0.007014334
658,97.68,0.010749386
659,98.73,0
660,98.73,0.008204193
661,99.54,-0.005023106
662,99.04,0.005149435
663,99.55,0.005123054
664,100.06,0.001399161
665,100.2,0.006586826
666,100.86,0
667,100.86,0.005849693
668,101.45,0.009857072
669,102.45,-0.001756955
670,102.27,-0.004497898
671,101.81,0.005303998
672,102.35,0.001465559
673,102.5,0
674,102.5,-0.003414634
675,102.15,0.00391581
676,102.55,-0.006630912
677,101.87,-0.001766958
678,101.69,-0.003343495
679,101.35,-0.003157375
680,101.03,0
681,101.03,-0.007522518
682,100.27,0.004787075
683,100.75,-0.001191067
684,100.63,9.93739E-05
685,100.64,-0.005067568
686,100.13,-0.004893638
687,99.64,0
688,99.64,-0.000401445
689,99.6,-0.001506024
690,99.45,0.004725993
691,99.92,-0.002802242
692,99.64,-0.003713368
693,99.27,0.000503677
694,99.32,0
695,99.32,0.000805477
696,99.4,0.004325956
697,99.83,0.002203746
698,100.05,-0.002898551
699,99.76,0.002004812
700,99.96,0.00180072
701,100.14,0
702,100.14,9.98602E-05
703,100.15,-0.003794309
704,99.77,-0.001403227
705,99.63,0.000401485
706,99.67,0.004414568
707,100.11,0.001698132
708,100.28,0
709,100.28,0.005584364
710,100.84,0.005652519
711,101.41,0.009565132
712,102.38,-0.00146513
713,102.23,-0.0057713
714,101.64,0.003837072
715,102.03,0
716,102.03,0.004606488
717,102.5,0.003902439
718,102.9,0.003595724
719,103.27,0.000581001
720,103.33,-0.00145166
721,103.18,0
722,103.18,0
723,103.18,0.00145377
724,103.33,0.006677635
725,104.02,0
726,104.02,0
727,104.02,0
728,104.02,0
729,104.02,0
730,104.02,0
731,104.02,-0.073351279
732,96.39,0.000518726
733,96.44,0.015035255
734,97.89,0.004188375
735,98.3,-0.003051882
736,98,0
737,98,0.007653061
738,98.75,0.004860759
739,99.23,-0.008465182
740,98.39,-0.004370363
741,97.96,0.001122907
742,98.07,0.001325584
743,98.2,0
744,98.2,-0.003258656
745,97.88,0.005108296
746,98.38,0.001016467
747,98.48,-0.003452478
748,98.14,-0.001528429
749,97.99,0.004898459
750,98.47,0
751,98.47,-0.002335737
752,98.24,-0.001221498
753,98.12,0.002751733
754,98.39,0.002134363
755,98.6,0.012068966
756,99.79,0.003607576
757,100.15,0
758,100.15,0.0001997
759,100.17,0.0032944
760,100.5,0.007064677
761,101.21,0.003952179
762,101.61,0.006003346
763,102.22,0.00547838
764,102.78,0
765,102.78,0.003308037
766,103.12,0.004557797
767,103.59,0.005985134
768,104.21,-0.004126283
769,103.78,-0.005781461
770,103.18,0.012502423
771,104.47,0
772,104.47,0.00153154
773,104.63,-0.0003823
774,104.59,-0.002294674
775,104.35,-0.002204121
776,104.12,0.006050711
777,104.75,0.009355609
778,105.73,0
779,105.73,0.000378322
780,105.77,-0.000661813
781,105.7,-0.002838221
782,105.4,-0.004079696
783,104.97,0.006382776
784,105.64,0.0017039
785,105.82,0
786,105.82,-0.005953506
787,105.19,0
788,105.19,-0.002281586
789,104.95,0.004478323
790,105.42,0.004078922
791,105.85,0.007368918
792,106.63,0
793,106.63,0.004313983
794,107.09,0.004855729
795,107.61,0.000650497
796,107.68,0
797,107.68,-0.007243685
798,106.9,-0.000374181
799,106.86,0
800,106.86,-0.006269886
801,106.19,-0.005179395
802,105.64,-0.003313139
803,105.29,-0.006553329
804,104.6,0.008126195
805,105.45,0.002465624
806,105.71,0
807,105.71,-0.005675906
808,105.11,0.000570831
809,105.17,0.003803366
810,105.57,0.00170503
811,105.75,0.003309693
812,106.1,0
813,106.1,0
814,106.1,-0.004901037
815,105.58,-0.002746732
816,105.29,-0.009117675
817,104.33,0.007572127
818,105.12,-0.002473364
819,104.86,-0.001239748
820,104.73,0
821,104.73,-0.005919985
822,104.11,0
823,104.11,-0.004802613
824,103.61,0.003571084
825,103.98,0.004616272
826,104.46,0.005456634
827,105.03,0
828,105.03,-0.005903075
829,104.41,0.001819749
830,104.6,-0.005544933
831,104.02,0.009805807
832,105.04,-0.005140899
833,104.5,-0.001722488
834,104.32,0
835,104.32,0.000671012
836,104.39,0.002203276
837,104.62,-0.002771937
838,104.33,-0.005367584
839,103.77,0.002409174
840,104.02,0.003172467
841,104.35,0
842,104.35,-0.002970771
843,104.04,-0.002595156
844,103.77,0
845,103.77,-0.000770936
846,103.69,-0.006075803
847,103.06,0.000582185
848,103.12,0
849,103.12,0.002618309
850,103.39,0.001837702
851,103.58,0.002896312
852,103.88,0
853,103.88,0.003658067
854,104.26,0.007577211
855,105.05,0
856,105.05,0.00447406
857,105.52,0.000189538
858,105.54,-0.002653023
859,105.26,0.001710051
860,105.44,-0.001801973
861,105.25,-0.000475059
862,105.2,0
863,105.2,-0.000190114
864,105.18,-0.000665526
865,105.11,0.002283322
866,105.35,-0.002467964
867,105.09,-0.000666096
868,105.02,0.001999619
869,105.23,0
870,105.23,-0.000855269
871,105.14,-0.00076089
872,105.06,0
873,105.06,-0.002760327
874,104.77,0.000381789
875,104.81,0.00257609
876,105.08,0
877,105.08,0.005329273
878,105.64,0.0068156
879,106.36,0.002726589
880,106.65,0.007876231
881,107.49,0.003628244
882,107.88,0.004542084
883,108.37,0
884,108.37,0
885,108.37,-0.0015687
886,108.2,0.002310536
887,108.45,0.00461042
888,108.95,0.002202845
889,109.19,0.000824251
890,109.28,0
891,109.28,0.001830161
892,109.48,-0.004293022
893,109.01,-0.005779286
894,108.38,0.00405979
895,108.82,0.001562213
896,108.99,0.002018534
897,109.21,0
898,109.21,-0.0008241
899,109.12,0.000549853
900,109.18,0.002747756
901,109.48,0.004475703
902,109.97,0.001818678
903,110.17,0.001361532
904,110.32,0
905,110.32,-0.001540972
906,110.15,-0.002995915
907,109.82,-0.003187033
908,109.47,0.002101032
909,109.7,0.001549681
910,109.87,0.002366433
911,110.13,0
912,110.13,0.000454009
913,110.18,0.001815211
914,110.38,0.003895633
915,110.81,0.000721957
916,110.89,-0.001172333
917,110.76,0.000451427
918,110.81,0
919,110.81,0.002075625
920,111.04,-0.004232709
921,110.57,-0.007958759
922,109.69,-0.000546996
923,109.63,0.005655386
924,110.25,0.002993197
925,110.58,0
926,110.58,-0.003255562
927,110.22,0.00190528
928,110.43,0.001901657
929,110.64,-0.001174982
930,110.51,-0.000271469
931,110.48,0.001086169
932,110.6,0
933,110.6,-0.001175407
934,110.47,-0.003711415
935,110.06,0.003997819
936,110.5,-0.00081448
937,110.41,0.001902002
938,110.62,0.003977581
939,111.06,0
940,111.06,0.003511615
941,111.45,-0.003858232
942,111.02,0.000630517
943,111.09,0.001980376
944,111.31,-0.003144372
945,110.96,0.000540735
946,111.02,0
947,111.02,0.00396325
948,111.46,0.004844787
949,112,0.002142857
950,112.24,-0.000356379
951,112.2,0.002228164
952,112.45,0.003646065
953,112.86,0
954,112.86,0
955,112.86,0.002126528
956,113.1,0.004686118
957,113.63,0.004312241
958,114.12,0.003680336
959,114.54,0.006024096
960,115.23,0
961,115.23,-0.002256357
962,114.97,-8.69792E-05
963,114.96,-8.69868E-05
964,114.95,0.002261853
965,115.21,0.002603941
966,115.51,0.00268375
967,115.82,0
968,115.82,-0.001813158
969,115.61,-0.003805899
970,115.17,0.002431189
971,115.45,0.00467735
972,115.99,0.005259074
973,116.6,0.003859348
974,117.05,0
975,117.05,0.000854336
976,117.15,0.000938967
977,117.26,0.004093468
978,117.74,0.004756243
979,118.3,0.005748098
980,118.98,0.001765003
981,119.19,0
982,119.19,-0.006879772
983,118.37,0.005491256
984,119.02,0.002016468
985,119.26,-0.000754654
986,119.17,0.002601326
987,119.48,0.003766321
988,119.93,0
989,119.93,0.012173768
990,121.39,0.008237911
991,122.39,0.001143884
992,122.53,-0.003182894
993,122.14,0.000327493
994,122.18,-0.000327386
995,122.14,0
996,122.14,8.18733E-05
997,122.15,0
998,122.15,0.004502661
999,122.7,-0.001140994
1000,122.56,-0.000244778
1001,122.53,0
1002,122.53,0
1003,122.53,0
1004,122.53,-0.003264507
1005,122.13,0.010153116
1006,123.37,0.011347978
1007,124.77,-0.000160295
1008,124.75,0.003687375
1009,125.21,0
1010,125.21,-0.004871815
1011,124.6,0.012038523
1012,126.1,0.006423473
1013,126.91,0.0039398
1014,127.41,0.004316773
1015,127.96,0.00539231
1016,128.65,0
1017,128.65,-0.013602798
1018,126.9,-0.00535855
1019,126.22,-0.00316907
1020,125.82,-0.010332221
1021,124.52,-0.002409252
1022,124.22,0.008533247
1023,125.28,0
1024,125.28,0.007662835
1025,126.24,0.006337136
1026,127.04,0.00425063
1027,127.58,0.008465277
1028,128.66,-0.005907042
1029,127.9,0.00398749
1030,128.41,0
1031,128.41,0.001012382
1032,128.54,0.00583476
1033,129.29,-0.000541419
1034,129.22,-0.003405046
1035,128.78,-0.000543563
1036,128.71,0.003418538
1037,129.15,0
1038,129.15,0.005574913
1039,129.87,0.001617002
1040,130.08,-0.001306888
1041,129.91,-0.006004157
1042,129.13,0.001781151
1043,129.36,0.000154607
1044,129.38,0
1045,129.38,-0.001159375
1046,129.23,-0.001238103
1047,129.07,-0.000852251
1048,128.96,0.00248139
1049,129.28,0.003326114
1050,129.71,0.002544137
1051,130.04,0
1052,130.04,0.003691172
1053,130.52,-0.003830831
1054,130.02,-0.001076757
1055,129.88,0.006467508
1056,130.72,0.000917993
1057,130.84,0.003362886
1058,131.28,0
1059,131.28,-0.001371115
1060,131.1,-0.000228833
1061,131.07,-0.002288853
1062,130.77,-0.000305881
1063,130.73,-0.002065325
1064,130.46,-0.000229956
1065,130.43,0
1066,130.43,0.002146745
1067,130.71,0.006196924
1068,131.52,0.008135645
1069,132.59,0.010257184
1070,133.95,0.001343785
1071,134.13,0.006635354
1072,135.02,0
1073,135.02,0.005184417
1074,135.72,-0.005894489
1075,134.92,0.006892974
1076,135.85,0.005520795
1077,136.6,0.003879941
1078,137.13,0.003062787
1079,137.55,0
1080,137.55,-0.008869502
1081,136.33,-7.33514E-05
1082,136.32,-0.008802817
1083,135.12,-0.00259029
1084,134.77,0.004155227
1085,135.33,0.012044632
1086,136.96,0
1087,136.96,0
1088,136.96,0
1089,136.96,0
1090,136.96,0
1091,136.96,0
1092,136.96,0
1093,136.96,0
1094,136.96,0
1095,136.96,0
1096,136.96,-0.065639603
1097,127.97,0.015237946
1098,129.92,0.006234606
1099,130.73,0.008108315
1100,131.79,0
1101,131.79,7.58783E-05
1102,131.8,0.018740516
1103,134.27,0.003574886
1104,134.75,-0.007643785
1105,133.72,-0.003739156
1106,133.22,0.001276085
1107,133.39,0
1108,133.39,0.007946623
1109,134.45,-0.007883972
1110,133.39,0.003448534
1111,133.85,-0.009637654
1112,132.56,-0.003017502
1113,132.16,0.00529661
1114,132.86,0
1115,132.86,0.003612826
1116,133.34,-0.004049798
1117,132.8,-0.001430723
1118,132.61,0.002865546
1119,132.99,7.51936E-05
1120,133,0.008120301
1121,134.08,0
1122,134.08,0.007159905
1123,135.04,-0.007109005
1124,134.08,0.000298329
1125,134.12,0.016477781
1126,136.33,0.003814274
1127,136.85,0.00350749
1128,137.33,0
1129,137.33,-0.000436904
1130,137.27,0.008887594
1131,138.49,0.003249332
1132,138.94,-0.003310782
1133,138.48,-0.002671866
1134,138.11,0.001303309
1135,138.29,0
1136,138.29,-0.00997903
1137,136.91,0.002775546
1138,137.29,0.008449268
1139,138.45,-0.008667389
1140,137.25,0.011730419
1141,138.86,-0.006769408
1142,137.92,0
1143,137.92,-0.008048144
1144,136.81,0.001388787
1145,137,0.00649635
1146,137.89,-0.005801726
1147,137.09,0.003282515
1148,137.54,-0.010615094
1149,136.08,0
1150,136.08,0.005952381
1151,136.89,0
1152,136.89,0
1153,136.89,-0.000730514
1154,136.79,-0.001315886
1155,136.61,0.006880902
1156,137.55,0
1157,137.55,0.004652854
1158,138.19,0.002388016
1159,138.52,-0.00664164
1160,137.6,-0.000363372
1161,137.55,0
1162,137.55,0.004434751
1163,138.16,0
1164,138.16,-0.007310365
1165,137.15,-0.01144732
1166,135.58,0.006269361
1167,136.43,-0.004324562
1168,135.84,-0.003533569
1169,135.36,-0.002290189
1170,135.05,0
1171,135.05,0.004516846
1172,135.66,0.004496535
1173,136.27,0.010860791
1174,137.75,0.001742287
1175,137.99,-0.007246902
1176,136.99,0.006496825
1177,137.88,0
1178,137.88,-0.002828547
1179,137.49,-0.001891047
1180,137.23,0.000801574
1181,137.34,0.003713412
1182,137.85,0.008487486
1183,139.02,0.003884333
1184,139.56,0
1185,139.56,-0.001003153
1186,139.42,-0.005809783
1187,138.61,0
1188,138.61,-0.000793594
1189,138.5,0.00866426
1190,139.7,-0.002648533
1191,139.33,0
1192,139.33,0.001794301
1193,139.58,0.001289583
1194,139.76,0.005724098
1195,140.56,0.006545248
1196,141.48,0.001696353
1197,141.72,0.001128987
1198,141.88,0
